1660888008394,3.343317e-10,3.339796e-02
1660888008474,3.356749e-10,3.295648e-02
1660888008553,3.363689e-10,3.930005e-02
1660888008634,3.358357e-10,3.509295e-02
1660888008714,3.342385e-10,3.583550e-02
1660888008793,3.366000e-10,3.647516e-02
1660888008874,3.338062e-10,4.161114e-02
1660888008954,3.350420e-10,3.812935e-02
1660888009034,3.353796e-10,3.787186e-02
1660888009115,3.345839e-10,3.867316e-02
1660888009196,3.354921e-10,3.577775e-02
1660888009276,3.350181e-10,3.909285e-02
1660888009355,3.356935e-10,3.504202e-02
1660888009436,3.351897e-10,3.920194e-02
1660888009516,3.344931e-10,3.598026e-02
1660888009596,3.343816e-10,3.919083e-02
1660888009676,3.337523e-10,3.815994e-02
1660888009756,3.344254e-10,4.062470e-02
1660888009836,3.344834e-10,3.471084e-02
1660888009917,3.347473e-10,3.565136e-02
1660888009996,3.340635e-10,3.977919e-02
1660888010077,3.351569e-10,3.795238e-02
1660888010156,3.335644e-10,4.053022e-02
1660888010237,3.354549e-10,3.974862e-02
1660888010318,3.355575e-10,3.536098e-021660888024368,3.411562e-10,3.631864e-02
1660888024447,3.339404e-10,4.035635e-02
1660888024528,3.349099e-10,4.109242e-02
1660888024607,3.355402e-10,3.710956e-02
1660888024688,3.355254e-10,3.573185e-02
1660888024767,3.340184e-10,3.515609e-02
1660888024848,3.340390e-10,3.743397e-02
1660888024929,3.346818e-10,3.722935e-02
1660888025010,3.337816e-10,3.743073e-02
1660888025090,3.351763e-10,3.318355e-02
1660888025170,3.342916e-10,3.771192e-02
1660888025250,3.349767e-10,3.813918e-02
1660888025330,3.345777e-10,4.043395e-02
1660888025410,3.336375e-10,3.480613e-02
1660888025489,3.344760e-10,4.190321e-02
1660888025570,3.336308e-10,3.888838e-02
1660888025650,3.341913e-10,3.612341e-02
1660888025730,3.360832e-10,3.745745e-02
1660888025810,3.347795e-10,3.274859e-02
1660888025891,3.337930e-10,3.695985e-02
1660888025970,3.359538e-10,3.591268e-02
1660888026051,3.336262e-10,3.235881e-02
1660888026132,3.346323e-10,3.864856e-02
1660888026212,3.357661e-10,3.596396e-02
1660888026291,3.343080e-10,3.659431e-021660888040428,3.398528e-10,4.042560e-02
1660888040509,3.348863e-10,3.751176e-02
1660888040590,3.361613e-10,3.462448e-02
1660888040669,3.339304e-10,4.140098e-02
1660888040749,3.353236e-10,3.508106e-02
1660888040829,3.338952e-10,3.777456e-02
1660888040910,3.349468e-10,3.653297e-02
1660888040991,3.352280e-10,3.737933e-02
1660888041070,3.357771e-10,3.523447e-02
1660888041152,3.346553e-10,3.795060e-02
1660888041232,3.338370e-10,3.695905e-02
1660888041312,3.343973e-10,4.179741e-02
1660888041392,3.352263e-10,3.826588e-02
1660888041472,3.338311e-10,3.755014e-02
1660888041551,3.358600e-10,3.722981e-02
1660888041632,3.335121e-10,3.526867e-02
1660888041711,3.353369e-10,3.894308e-02
1660888041792,3.350263e-10,3.942418e-02
1660888041873,3.350571e-10,3.626269e-02
1660888041953,3.350197e-10,3.860200e-02
1660888042033,3.349015e-10,3.982101e-02
1660888042114,3.363469e-10,3.320160e-02
1660888042195,3.359124e-10,3.761504e-02
1660888042275,3.334959e-10,3.857941e-02
1660888042355,3.337770e-10,3.269085e-021660888056507,3.346554e-10,3.520582e-02
1660888056586,3.352525e-10,3.821373e-02
1660888056666,3.363542e-10,3.865998e-02
1660888056745,3.341667e-10,3.406441e-02
1660888056826,3.354388e-10,3.508630e-02
1660888056921,3.351624e-10,4.050845e-02
1660888056988,3.339658e-10,3.845032e-02
1660888057067,3.357810e-10,4.152544e-02
1660888057149,3.349947e-10,3.648969e-02
1660888057229,3.341020e-10,3.714720e-02
1660888057309,3.352327e-10,3.741988e-02
1660888057389,3.355504e-10,4.152473e-02
1660888057469,3.350169e-10,3.453382e-02
1660888057549,3.341944e-10,3.381400e-02
1660888057629,3.351703e-10,3.473690e-02
1660888057709,3.349137e-10,4.238061e-02
1660888057790,3.350878e-10,3.823808e-02
1660888057871,3.347270e-10,3.637193e-02
1660888057952,3.352227e-10,3.690161e-02
1660888058032,3.338407e-10,3.764924e-02
1660888058112,3.336744e-10,3.491827e-02
1660888058193,3.345146e-10,3.527133e-02
1660888058272,3.360208e-10,3.902349e-02
1660888058352,3.352978e-10,3.718077e-02
1660888058432,3.345471e-10,3.475874e-021660888375274,3.338866e-10,3.954308e-02
1660888375354,3.339388e-10,3.891780e-02
1660888375434,3.339374e-10,3.542315e-02
1660888375514,3.349660e-10,3.952323e-02
1660888375594,3.338843e-10,3.748790e-02
1660888375675,3.348886e-10,3.339987e-02
1660888375756,3.350931e-10,3.639477e-02
1660888375836,3.354941e-10,3.992691e-02
1660888375916,3.343830e-10,3.758533e-02
1660888375997,3.357589e-10,3.551414e-02
1660888376078,3.350188e-10,3.614787e-02
1660888376158,3.352589e-10,3.742272e-02
1660888376239,3.351907e-10,3.876280e-02
1660888376319,3.362868e-10,4.203772e-02
1660888376399,3.353996e-10,3.636558e-02
1660888376479,3.349317e-10,3.694104e-02
1660888376560,3.366277e-10,4.024668e-02
1660888376641,3.347071e-10,3.874675e-02
1660888376721,3.338684e-10,3.856899e-02
1660888376801,3.356943e-10,3.576600e-02
1660888376882,3.341494e-10,3.707177e-02
1660888376962,3.352329e-10,3.858628e-02
1660888377043,3.335472e-10,3.640193e-02
1660888377123,3.338614e-10,3.859958e-02
1660888377204,3.335119e-10,3.896288e-021660888404131,3.352484e-10,3.953496e-02
1660888404211,3.347850e-10,3.820034e-02
1660888404291,3.354480e-10,3.947344e-02
1660888404372,3.335503e-10,3.713494e-02
1660888404453,3.340820e-10,3.540368e-02
1660888404533,3.340545e-10,3.488505e-02
1660888404614,3.353413e-10,3.911452e-02
1660888404694,3.353966e-10,3.648532e-02
1660888404774,3.354603e-10,3.778067e-02
1660888404854,3.356165e-10,3.719540e-02
1660888404935,3.349757e-10,3.862714e-02
1660888405016,3.342895e-10,4.126124e-02
1660888405097,3.352574e-10,3.841124e-02
1660888405178,3.342547e-10,3.680703e-02
1660888405258,3.354626e-10,3.373592e-02
1660888405338,3.365746e-10,3.924456e-02
1660888405418,3.338947e-10,4.031897e-02
1660888405498,3.348704e-10,3.575372e-02
1660888405578,3.344121e-10,3.386766e-02
1660888405658,3.345379e-10,4.183219e-02
1660888405739,3.340701e-10,3.990218e-02
