1660888000363,3.415415e-10,3.780353e-02
1660888000443,3.421667e-10,3.596186e-02
1660888000524,3.427525e-10,3.916121e-02
1660888000604,3.401845e-10,3.759587e-02
1660888000684,3.415195e-10,3.475366e-02
1660888000765,3.394259e-10,3.433820e-02
1660888000845,3.419552e-10,4.094812e-02
1660888000925,3.413922e-10,3.733079e-02
1660888001005,3.403281e-10,3.658426e-02
1660888001086,3.408805e-10,3.484613e-02
1660888001166,3.412377e-10,3.453791e-02
1660888001246,3.416366e-10,3.475146e-02
1660888001327,3.412893e-10,3.410947e-02
1660888001407,3.416636e-10,3.643028e-02
1660888001488,3.406507e-10,3.819685e-02
1660888001568,3.419709e-10,3.793925e-02
1660888001648,3.434798e-10,3.662348e-02
1660888001728,3.435975e-10,3.425413e-02
1660888001808,3.411792e-10,3.867028e-02
1660888001888,3.412004e-10,3.290758e-02
1660888001967,3.401501e-10,3.676598e-02
1660888002048,3.392773e-10,3.941523e-02
1660888002128,3.402063e-10,4.078922e-02
1660888002208,3.426306e-10,3.766184e-02
1660888002288,3.408741e-10,3.673265e-021660888016421,3.407095e-10,3.800117e-02
1660888016503,3.413570e-10,3.826304e-02
1660888016582,3.405138e-10,3.901079e-02
1660888016663,3.416723e-10,3.890486e-02
1660888016743,3.416395e-10,3.450064e-02
1660888016823,3.424316e-10,3.840295e-02
1660888016902,3.413908e-10,3.566062e-02
1660888016983,3.418654e-10,4.108085e-02
1660888017063,3.415672e-10,3.298458e-02
1660888017144,3.411037e-10,3.964487e-02
1660888017224,3.413930e-10,3.803375e-02
1660888017304,3.406205e-10,3.714993e-02
1660888017384,3.426101e-10,4.072122e-02
1660888017465,3.432808e-10,3.763268e-02
1660888017545,3.407569e-10,3.662606e-02
1660888017625,3.416121e-10,4.207083e-02
1660888017706,3.403997e-10,3.556103e-02
1660888017786,3.408357e-10,4.013696e-02
1660888017866,3.406959e-10,3.744862e-02
1660888017947,3.391931e-10,3.904198e-02
1660888018027,3.418093e-10,4.219491e-02
1660888018107,3.418412e-10,3.872878e-02
1660888018188,3.419168e-10,3.421645e-02
1660888018268,3.424667e-10,3.693285e-02
1660888018347,3.402747e-10,3.600300e-021660888032394,3.432965e-10,3.877584e-02
1660888032475,3.408880e-10,3.769126e-02
1660888032554,3.425960e-10,3.738552e-02
1660888032635,3.395922e-10,3.922020e-02
1660888032716,3.410135e-10,3.277649e-02
1660888032796,3.421914e-10,3.873254e-02
1660888032876,3.419879e-10,3.761339e-02
1660888032957,3.412299e-10,3.621813e-02
1660888033037,3.395840e-10,3.600898e-02
1660888033117,3.424860e-10,3.850889e-02
1660888033197,3.411093e-10,3.657654e-02
1660888033278,3.411509e-10,3.856399e-02
1660888033358,3.404099e-10,3.555919e-02
1660888033439,3.415177e-10,3.752700e-02
1660888033519,3.414977e-10,3.772795e-02
1660888033600,3.399727e-10,4.112438e-02
1660888033679,3.405678e-10,3.858710e-02
1660888033760,3.416821e-10,3.180059e-02
1660888033841,3.416042e-10,4.102082e-02
1660888033922,3.416210e-10,3.856479e-02
1660888034002,3.415138e-10,3.658886e-02
1660888034083,3.402776e-10,3.612430e-02
1660888034164,3.425906e-10,3.637339e-02
1660888034244,3.426678e-10,3.478980e-02
1660888034325,3.402822e-10,4.108244e-021660888048465,3.375381e-10,5.349995e-02
1660888048545,3.413294e-10,3.740746e-02
1660888048625,3.418832e-10,3.627306e-02
1660888048706,3.392482e-10,3.609504e-02
1660888048785,3.417108e-10,4.045821e-02
1660888048865,3.408553e-10,3.816846e-02
1660888048946,3.406017e-10,3.756574e-02
1660888049026,3.405291e-10,3.313744e-02
1660888049107,3.401458e-10,4.010038e-02
1660888049187,3.412670e-10,3.624604e-02
1660888049268,3.439011e-10,4.370090e-02
1660888049350,3.412843e-10,3.754913e-02
1660888049431,3.418906e-10,4.224178e-02
1660888049510,3.417740e-10,3.901786e-02
1660888049590,3.405771e-10,3.550203e-02
1660888049670,3.417140e-10,4.096370e-02
1660888049751,3.420378e-10,3.844339e-02
1660888049831,3.402738e-10,3.712112e-02
1660888049912,3.406727e-10,3.811248e-02
1660888049993,3.414483e-10,3.871292e-02
1660888050074,3.414948e-10,3.697183e-02
1660888050155,3.416339e-10,3.562045e-02
1660888050235,3.413614e-10,4.031739e-02
1660888050315,3.408775e-10,3.694047e-02
1660888050395,3.413054e-10,3.705339e-021660888360885,3.396899e-10,3.681566e-02
1660888360966,3.409175e-10,3.712848e-02
1660888361047,3.411255e-10,3.703192e-02
1660888361127,3.413136e-10,3.916569e-02
1660888361209,3.404532e-10,3.613429e-02
1660888361289,3.425731e-10,3.402722e-02
1660888361369,3.415267e-10,3.616780e-02
1660888361450,3.408847e-10,3.583980e-02
1660888361530,3.415719e-10,4.237958e-02
1660888361612,3.399886e-10,3.513493e-02
1660888361692,3.418302e-10,3.634444e-02
1660888361773,3.415197e-10,3.855458e-02
1660888361853,3.416461e-10,3.627624e-02
1660888361933,3.419030e-10,3.763044e-02
1660888362013,3.399228e-10,3.597738e-02
1660888362094,3.406163e-10,3.852640e-02
1660888362174,3.398270e-10,3.462546e-02
1660888362254,3.418499e-10,4.105063e-02
1660888362334,3.401756e-10,3.727056e-02
1660888362414,3.407907e-10,3.598589e-02
1660888362494,3.414853e-10,3.566901e-02
1660888362576,3.416086e-10,3.352254e-02
1660888362656,3.407213e-10,3.621793e-02
1660888362736,3.427992e-10,3.941980e-02
1660888362816,3.420142e-10,3.461755e-021660888389670,3.422365e-10,3.969893e-02
1660888389751,3.412442e-10,3.583715e-02
1660888389832,3.424306e-10,3.801389e-02
1660888389913,3.421854e-10,3.864041e-02
1660888389994,3.404185e-10,3.720242e-02
1660888390074,3.423932e-10,3.490573e-02
1660888390154,3.413454e-10,4.071097e-02
1660888390234,3.403792e-10,3.552492e-02
1660888390314,3.405384e-10,3.488312e-02
1660888390395,3.417085e-10,3.623046e-02
1660888390475,3.414920e-10,3.850951e-02
1660888390555,3.407688e-10,3.521712e-02
1660888390636,3.420301e-10,4.016079e-02
1660888390716,3.401417e-10,3.715879e-02
1660888390797,3.421314e-10,3.313581e-02
1660888390877,3.410375e-10,3.614473e-02
1660888390957,3.397443e-10,3.678793e-02
1660888391038,3.424572e-10,3.937933e-02
1660888391119,3.408663e-10,3.462905e-02
1660888391199,3.406778e-10,3.775095e-02
1660888391279,3.421214e-10,3.701919e-02
1660888391360,3.410058e-10,3.758893e-02
1660888391440,3.431969e-10,3.702381e-02
1660888391520,3.415414e-10,3.893459e-02
1660888391600,3.408393e-10,3.965137e-021660888418527,3.413204e-10,3.941661e-02
1660888418607,3.420389e-10,3.916323e-02
1660888418687,3.409486e-10,3.568725e-02
1660888418769,3.412821e-10,3.879259e-02
1660888418849,3.419696e-10,3.629977e-02
1660888418929,3.390582e-10,3.719052e-02
1660888419010,3.418971e-10,3.810706e-02
1660888419091,3.424272e-10,3.505655e-02
1660888419171,3.392691e-10,3.429089e-02
1660888419251,3.428698e-10,3.223211e-02
1660888419332,3.414549e-10,3.606476e-02
1660888419412,3.414446e-10,3.681154e-02
1660888419493,3.401354e-10,3.966929e-02
1660888419573,3.413787e-10,3.991091e-02
1660888419653,3.404081e-10,3.490877e-02
1660888419733,3.424276e-10,3.630778e-02
1660888419813,3.439260e-10,3.820434e-02
1660888419894,3.411512e-10,3.563136e-02
1660888419974,3.411719e-10,3.610581e-02
1660888420054,3.377479e-10,3.582932e-02
1660888420135,3.416720e-10,4.072921e-02
1660888420215,3.413461e-10,3.604617e-02
1660888420295,3.416226e-10,3.484644e-02
1660888420376,3.424941e-10,3.611073e-02
1660888420457,3.420489e-10,3.753096e-021660888447385,3.405219e-10,3.954828e-02
1660888447465,3.421065e-10,3.348108e-02
1660888447546,3.422571e-10,3.606242e-02
1660888447626,3.411952e-10,3.731513e-02
1660888447707,3.390625e-10,3.744918e-02
1660888447787,3.413495e-10,3.606740e-02
1660888447868,3.416095e-10,3.827705e-02
1660888447949,3.396298e-10,3.518258e-02
1660888448028,3.400121e-10,4.126232e-02
1660888448109,3.413499e-10,3.842871e-02
1660888448191,3.385440e-10,3.559252e-02
1660888448270,3.406883e-10,3.950158e-02
1660888448350,3.408578e-10,3.800292e-02
1660888448430,3.404762e-10,3.337920e-02
1660888448510,3.417068e-10,3.618240e-02
1660888448592,3.416588e-10,3.654747e-02
1660888448673,3.427530e-10,3.631472e-02
1660888448753,3.408064e-10,4.016900e-02
1660888448834,3.412187e-10,3.654037e-02
1660888448914,3.418372e-10,3.662862e-02
1660888448995,3.419339e-10,3.615998e-02
1660888449075,3.418599e-10,4.041781e-02
1660888449156,3.389399e-10,3.726382e-02
1660888449236,3.419526e-10,4.160372e-02
1660888449317,3.414080e-10,3.790788e-02
